Center Name,Permit Holder,Address,Borough,Zip Code,Phone,Permit Number,Permit Expiration Date,Permit Status,Age Range,Maximum Capacity,Certified to Administer Medication,Site Type,Lon,Lat
THE SALVATION  ARMY TREMONT DAY CARE  CENTER,THE SALVATION ARMY,2121 WASHINGTON AVENUE,BRONX,10457,718-563-1530,7304,5/31/2015,  Permitted,2 YEARS - 5 YEARS,68,Yes,ACS Contracted Preschools,-73.895579,40.85224
THE SALVATION ARMY BEDFORD DAY CARE CENTER,THE SALVATION ARMY,110 KOSCIUSZKO STREET,BROOKLYN,11216,718-552-2690,5695,7/12/2014,  Permitted,2 YEARS - 5 YEARS,39,Yes,ACS Contracted Preschools,-73.950402,40.690349
THE SALVATION ARMY BRONX DAY CARE CENTER,THE SALVATION ARMY,425 EAST 159TH STREET,BRONX,10451,718-742-2346,3093,10/25/2014,  Permitted,2 YEARS - 5 YEARS,45,Yes,ACS Contracted Preschools,-73.913389,40.822757
THE SALVATION ARMY BROWNSVILLE DAY CARE CENTER,THE SALVATION ARMY,280 RIVERDALE AVENUE,BROOKLYN,11212,718-345-2488,4121,7/15/2015,  Permitted,2 YEARS - 5 YEARS,80,Yes,ACS Contracted Preschools,-73.906413,40.661001
THE SALVATION ARMY BUSHWICK DAY CARE CENTER,THE SALVATION ARMY INC,1151 BUSHWICK AVENUE,BROOKLYN,11221,718-455-0100,4095,7/28/2015,  Permitted,2 YEARS - 5 YEARS,55,Yes,ACS Contracted Preschools,-73.917277,40.689296
THE SANSONE FOUNDATION SEEDS OF UNITY DAYCARE,CONGRESS OF ITALIAN AMERICAN ORGANIZATIONSINC,5816 13TH AVENUE,BROOKLYN,11219,347-715-6546,53981,11/8/2015,  Permitted,2 YEARS - 5 YEARS,20,No,Private,-73.997951,40.629711
THE SAUL AND CAROLE NURSERY SCHOOL AT THE  J C C  IN  MANHATTAN,JEWISH COMMUNITY CENTER ON THE UPPER WEST SIDEINC,334 AMSTERDAM AVENUE,MANHATTAN,10023,646-505-4400,7040,2/1/2015,  Permitted,2 YEARS - 5 YEARS,130,Yes,Private,-73.980208,40.781136
THE SHIELD INSTITUTE,THE SHIELD INSTITUTE,144-61 ROOSEVELT AVENUE,QUEENS,11354,718-939-8700,5200,2/8/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,162,No,Private,-73.820049,40.762684
THE SHIELD INSTITUTE  BRONX  EARLY LEARNING CENTER,THE SHIELD INSTITUTE INC,1800 ANDREWS AVENUE,BRONX,10453,718-299-7600,1879,10/27/2014,  Permitted,2 YEARS - 5 YEARS,190,Yes,Private,-73.915904,40.851232
THE STUDIO SCHOOL,THE STUDIO SCHOOL,117 WEST 95TH STREET,MANHATTAN,10025,212-678-2416,7835,12/1/2013,  Expired-InRenewal,2 YEARS - 5 YEARS,51,No,Private,-73.968757,40.792638
THE TIME WARNER  CHILDRENS CENTER / THE TIME WARNER CHILDRENS CENTER,BRIGHT HORIZONS CHILDRENS CENTER,1271 AVENUE OF THE AMERICAS,MANHATTAN,10020,212-522-6500,5818 / 5817,1/31/2014 / 1/31/2014,  Expired-InRenewal /   Expired-InRenewal,0 YEARS - 5 YEARS,21,No,Corporate,-73.981009,40.760624
THE TINY TOTS PLAYHOUSE LLC,THE TINY TOTS PLAYHOUSE LLC,243 88 STREET,BROOKLYN,11209,718-745-4509,1284,10/21/2014,  Permitted,2 YEARS - 5 YEARS,26,No,Private,-74.032889,40.622539
THE TOTS LOTINC,THE TOTS LOT INC,133-16 SPRINGFIELD BLVD,QUEENS,11413,718-949-2100,8038,7/22/2015,  Permitted,2 YEARS - 5 YEARS,30,No,Private,-73.753137,40.680883
THE VILLAGE PRE-SCHOOL,LISBETH BRANDEFINE OWNER/OPERATOR,76 ST ALBANS PLACE,STATEN ISLAND,10312,718-967-5809,5747,12/26/2014,  Permitted,2 YEARS - 5 YEARS,29,No,Private,-74.16069,40.543862
THE WASHINGTON MARKET SCHOOL,THE WASHINGTON MARKET SCHOOL,134 DUANE STREET,MANHATTAN,10013,212-406-7271,7297,1/3/2015,  Permitted,2 YEARS - 5 YEARS,84,No,Private,-74.007613,40.715951
THE WASHINGTON MARKET SCHOOL,THE WASHINGTON MARKET SCHOOL,55 HUDSON STREET,MANHATTAN,10013,212-233-2176,5879,8/25/2014,  Permitted,2 YEARS - 5 YEARS,143,No,Private,-74.009315,40.717745
THE WILLIAM WOODARD JR NURSERY SCHOOL,THE WILLIAM WOODARD JR NURSERY SCHOOL,435 EAST 70TH STREET,MANHATTAN,10021,212-744-6611,53957,11/7/2015,  Permitted,2 YEARS - 5 YEARS,45,No,Private,-73.954968,40.766058
THE WILLIAMSBURG NURSERY SCHOOL,THE WILLIAMSBURG NEIGHBORHOOD NURSERY SCHOOL,54 SOUTH 2ND STREET,BROOKLYN,11249,718-782-4181,23637,10/1/2014,  Permitted,2 YEARS - 5 YEARS,64,No,Private,-73.965845,40.714292
THE WONDER YEARS PRESCHOOL INC,THE WONDER YEARS PRESCHOOL INC,381 SEAVER AVENUE,STATEN ISLAND,10305,718-987-7596,7657,10/18/2014,  Permitted,2 YEARS - 5 YEARS,49,No,Private,-74.092562,40.581261
THE WONDER YEARS PRESCHOOL INC,THE WONDER YEARS PRESCHOOL INC,389 SEAVER AVENUE,STATEN ISLAND,10305,718-987-7596,6501,1/24/2016,  Permitted,2 YEARS - 5 YEARS,45,No,Private,-74.092123,40.581174
THERAPY AND LEARNING CENTER INC,THERAPY AND LEARNING CENTER INC,1723 8 AVENUE,BROOKLYN,11215,718-290-2700,7129,2/4/2016,  Permitted,2 YEARS - 5 YEARS,150,Yes,Private,-73.984721,40.658971
THERE IS NO PLACE LIKE HOME,THERE IS NO PLACE LIKE HOME,12-18 154 STREET,QUEENS,11357,718-746-0834,7490,10/19/2015,  Permitted,2 YEARS - 5 YEARS,25,No,Private,-73.80786,40.7911
THERESE CERVINI ANNEX HEAD START,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES DIOCESE OF BROOKLYN  QUEENS,35-33 104 STREET,QUEENS,11368,718-478-2169,6532,6/28/2014,  Permitted,2 YEARS - 5 YEARS,93,No,ACS Head Start,-73.86372,40.75427
THESE OUR TREASURES INC,THESE OUR TREASURES INC,2778 BRUCKNER BOULEVARD,BRONX,10465,718-863-4925,4787,5/26/2015,  Permitted,2 YEARS - 5 YEARS,66,No,Private,-73.831527,40.830606
THOMAS A DESTEFANO ECDC,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,300 VERNON AVENUE,BROOKLYN,11206,718-443-2901,54477,11/25/2015,  Permitted,2 YEARS - 5 YEARS,55,No,Head Start Direct Fed Funding,-73.938804,40.695424
THROGGS NECK EARLY LEARN CENTER,TREMONT-CROTONA DAY CARE CENTER INC,461 SWINTON AVENUE,BRONX,10465,718-822-0172,26177,10/24/2014,  Permitted,2 YEARS - 5 YEARS,55,No,ACS Contracted Preschools,-73.822756,40.820522
THURSDAYS CHILD,THURSDAYS CHILD INC,348 SEAVIEW AVENUE,STATEN ISLAND,10305,718-980-1700,7863,2/25/2016,  Permitted,2 YEARS - 5 YEARS,50,No,Private,-74.090743,40.585474
THURSDAYS CHILD / THURSDAYS CHILD INC I /T,THURSDAYS CHILDINC / THURSDAYS CHILD INC I/T,7616 13TH AVENUE,BROOKLYN,11228,718-630-5100,8131 / 17759,2/16/2016 / 6/5/2014,  Permitted /   Permitted,0 YEARS - 5 YEARS,50,No,Private,-74.008259,40.619614
TIFERES BNOS,PROJECT SOCIAL CARE HEADSTART INC / CONGREGATION AHAVAS SHULEM DNADVERNE INC,80 SKILLMAN STREET,BROOKLYN,11205,718-599-2900,9241 / 44338,11/30/2015 / 6/19/2015,  Permitted /   Permitted,2 YEARS - 5 YEARS,85,No,Head Start Direct Fed Funding / Private,-73.95768,40.69609
TIMES SQUARE CHURCH ED ANNEX / TIMES SQUARE CHURCH INFANT/TODDLER PROGRAM,TIMES SQUARE CHURCH EDANNEX / TIMES SQUARE CHURCH,1657 BROADWAY,MANHATTAN,10019,212-541-6300,32438 / 35177,2/12/2015 / 3/11/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,28,No,Private,-73.983753,40.762517
TINY BUMBLEBEES DAY CARE / TINY BUMBLEBEES DAY CARE INFANT/TODDLER,TINY BUMBLEBEES INC / TINY BUMMBLEBEES INC,2848 BRIGHTON 7TH STREET,BROOKLYN,11235,718-676-5281,16617 / 16618,5/16/2014 / 5/16/2014,  Permitted /   Permitted,0 YEARS - 5 YEARS,45,No,Private,-73.962303,40.581984
TINY FOOTSTEPS CHILD LEARNING CENTER / TINY FOOTSTEPS INC,TINY FOOTSTEPS INC,167-01 UNION  TURNPIKE,QUEENS,11366,718-969-5500,8236 / 8369,12/13/2014 / 9/26/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,117,No,Private,-73.800718,40.723006
TINY TOTS EXPRESS INC,TINY TOTS EXPRESS INC,3321 AVENUE N,BROOKLYN,11234,718-338-9561,5173,12/30/2014,  Permitted,2 YEARS - 5 YEARS,20,No,Private,-73.941534,40.617803
TLE AT NEW YORK-WEST LLC,THE LEARNING EXPERIENCE,20 WEST STREET,MANHATTAN,10004,212-797-1110,10578 / 10577,1/3/2014 / 1/3/2014,  Expired-InRenewal /   Expired-InRenewal,0 YEARS - 5 YEARS,163,No,Private,-74.015609,40.706186
TOMER DEVORA,BABOVE WORLD WIDE INSTITUTE INC,4500 9TH   AVENUE,BROOKLYN,11220,718-853-9400,28277,11/30/2014,  Permitted,2 YEARS - 5 YEARS,88,Yes,ACS Contracted Preschools,-73.998961,40.642531
TOMPKINS CHILDRENS CENTER,BROOKLYN KINDERGARTEN SOCIETY,730 PARK AVENUE,BROOKLYN,11206,718-782-9140,1998,11/10/2014,  Permitted,2 YEARS - 5 YEARS,88,No,ACS Contracted Preschools,-73.946153,40.697553
TOMPKINS HALL NURSERY  CHILDCARE CENTER  INFANT/TODDLER  PROGRAM / TOMPKINS HALL NURSERY SCHOOL,TOMPKINS HALL NURSERY  CHILDCARE CENTER / TOMPKINS HALL NURSERY SCHOOL,21 CLAREMONT AVENUE,MANHATTAN,10027,212-856-9601 / 212-666-3340,6620 / 1818,5/15/2015 / 9/28/2014,  Permitted /   Permitted,0 YEARS - 5 YEARS,66,No,Private,-73.964594,40.809304
TOP SCHOLAR,TOP SCHOLAR ACADEMY INC,2175 EAST 22ND STREET,BROOKLYN,11229,718-368-0410,7128,11/15/2014,  Permitted,2 YEARS - 5 YEARS,61,No,Private,-73.948912,40.598193
TOWERS PLAY-N-LEARN INC,TOWERS PLAY-N-LEARN INC,60-10 47 AVENUE,QUEENS,11377,718-478-3885,6677,1/10/2015,  Permitted,2 YEARS - 5 YEARS,18,No,Private,-73.904105,40.73957
TOWN HOUSE INTERNATIONAL SCHOOL,TOWN HOUSE INTERNATIONAL SCHOOL,1209 PARK AVENUE,MANHATTAN,10128,212-427-6930,4414,8/22/2014,  Permitted,2 YEARS - 5 YEARS,47,No,Private,-73.952931,40.785445
TRABAJAMOS COMMUNITY  HEAD START,TRABAJAMOS COMMUNITY HEAD START,2260 CROTONA AVENUE,BRONX,10457,718-933-5560,7273,7/26/2014,  Permitted,2 YEARS - 5 YEARS,55,No,ACS Contracted Preschools,-73.884732,40.851319
TRABAJAMOS COMMUNITY HEAD START,TRABAJAMOS COMMUNITY HEAD START,1905 MORRIS AVENUE,BRONX,10453,718-294-4333,4779,7/18/2015,  Permitted,2 YEARS - 5 YEARS,56,No,ACS Contracted Preschools,-73.908207,40.849983
TRABAJAMOS COMMUNITY HEAD START,TRABAJAMOS COMMUNITY HEAD START INC,1997 BATHGATE AVENUE,BRONX,10457,718-893-1512,26717,10/31/2014,  Permitted,2 YEARS - 5 YEARS,205,No,ACS Contracted Preschools,-73.896106,40.849297
TRABAJAMOS COMMUNITY HEAD START,TRABAJAMOS COMMUNITY HEAD START INC,2167 UNIVERSITY AVENUE,BRONX,10453,718-893-1512,26817,11/2/2014,  Permitted,2 YEARS - 5 YEARS,75,No,ACS Contracted Preschools,-73.909739,40.857434
TRABAJAMOS COMMUNITY HEAD START,TRABAJAMOS COMMUNITY HEAD START INC,940 EAST 156 STREET,BRONX,10455,718-893-1512,2151,10/3/2014,  Permitted,2 YEARS - 5 YEARS,30,No,ACS Contracted Preschools,-73.900453,40.816284
TRADITIONAL CCS MONTESSORI CENTER,YSL COMMUNITY CORP,165-21 BAISLEY BOULEVARD,QUEENS,11434,718-949-4890,6372,5/31/2014,  Permitted,2 YEARS - 5 YEARS,10,No,Private,-73.777953,40.67999
TRADITIONAL DAY CARE,TRADITIONAL DAY CARE INC,1112 WINTHROP STREET,BROOKLYN,11212,718-346-5777,6563,7/20/2014,  Permitted,2 YEARS - 5 YEARS,59,No,Private,-73.922854,40.661842
TRADITIONAL EDUCATIONAL CENTER I/T / TRADITIONAL EDUCATIONAL CENTER I/T PROGRAM,TRADITIONAL EDUCATIONAL CENTERINC / TRADITIONAL EDUCATIONAL CENTER INC,1469 BROADWAY,BROOKLYN,11221,718-443-2577,55658 / 8017,1/2/2016 / 5/12/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,209,No,Private,-73.918579,40.687788
TREASURE ISLAND,TREASURE ISLAND INC,347 74TH STREET,BROOKLYN,11209,718-238-7676,7917,9/9/2014,  Permitted,2 YEARS - 5 YEARS,77,No,Private,-74.025632,40.631899
TREEHOUSE CHILD DEVELOPMENT CORPORATION,TREEHOUSE DEVELOPMENT CENTER INC,168-40 127 AVENUE,QUEENS,11434,718-528-8766,7397,6/22/2015,  Permitted,2 YEARS - 5 YEARS,35,No,Private,-73.773471,40.678948
TREMONT CROTONA DAY CARE CENTER,TREMONT CROTONA DAY CARE CENTER INC,1600 CROTONA PARK EAST,BRONX,10460,718-378-5600,4032,1/6/2016,  Permitted,2 YEARS - 5 YEARS,143,No,ACS Contracted Preschools,-73.891235,40.836482
TREMONT MONTEREY DAY CARE CENTER INC,TREMONT MONTEREY DAY CARE CENTER INC,887 CROTONA PARK NORTH,BRONX,10460,718-617-2211,5947,9/28/2014,  Permitted,2 YEARS - 5 YEARS,50,No,ACS Contracted Preschools,-73.888859,40.839404
TREMONT MONTEREY DAY CARE INC SITE I I,TREMONT MONTEREY DAY CARE INC SITE I I,1600 BATHGATE AVENUE,BRONX,10457,718-466-6700,6043,11/16/2015,  Permitted,2 YEARS - 5 YEARS,57,No,ACS Contracted Preschools,-73.900925,40.839095
TRIBECA COMMUNITY SCHOOL,AV ERICSSON CORP,124 HUDSON STREET,MANHATTAN,10013,212-343-1610,54437,11/22/2015,  Permitted,2 YEARS - 5 YEARS,100,No,Private,-74.008274,40.720301
TRIBECA COMMUNITY SCHOOL,A  V ERICSSON CORP,22-26 ERICSSON PLACE,MANHATTAN,10013,212-226-9070,7716,2/26/2015,  Permitted,2 YEARS - 5 YEARS,70,No,Private,-74.007484,40.720179
TRIBECA EARLY CHILDHOOD LEARNING CENTER,CHINESE AMERICAN PLANNING COUNCIL INC,21 ST JOHNS LANE  AKA 1 YORK ST,MANHATTAN,10013,212-343-6930,52217,9/18/2015,  Permitted,2 YEARS - 5 YEARS,45,No,Private,-74.005614,40.721366
TRILOK FUSION CENTER FOR ARTS AND EDUCATION,TRILOK FUSION ARTS INC,143 WAVERLY AVENUE,BROOKLYN,11205,718-797-1700,8264,2/24/2015,  Permitted,2 YEARS - 5 YEARS,99,No,Private,-73.967673,40.693771
TRINITY PARISH PRE-SCHOOL AND NURSERY,PARISH OF TRINITY CHURCH,74 TRINITY PLACE,MANHATTAN,10006,212-602-0829,365,8/19/2014,  Permitted,0 YEARS - 2 YEARS,28,No,Private,-74.01292,40.708444
TRINITY PARISH PRESCHOOL AND  NURSERY / TRINITY PARISH PRESCHOOL AND NURSERY,PARISH OF TRINITY CHURCH,68 TRINITY PLACE,MANHATTAN,10006,212-602-0829,6664 / 6667,8/13/2015 / 6/15/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,89,No,Private,-74.01305,40.708368
TRIUMPHANT DEAR GOD CHRISTIAN CENTER,TRIUMPHANT FULL GOSPEL ASSEMBLY INC,892 RUTLAND ROAD,BROOKLYN,11203,718-774-4696,6104,9/19/2015,  Permitted,2 YEARS - 5 YEARS,39,No,Private,-73.929804,40.660511
TRUE DELIVERANCE CHRISTIAN SCHOOL / TRUE DELIVERANCE CHRISTIAN SCHOOL  INFANT/TODDLERS,TRUE DELIVERANCE CHURCH OF OUR LORD SAVIOUR JESUS CHRIST / TRUE DELIVERANCE CHURCH OF OUR LORD  SAVIOUR JESUS CHRIST,188-15 TURIN DRIVE,QUEENS,11412,718-978-0601,6817 / 6805,6/25/2014 / 6/27/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,39,No,Private,-73.76476,40.693481
TUTOR TIME,TUTOR TIME LEARNING CENTERS LLC,225 EAST 38TH STREET,MANHATTAN,10016,212-682-8080,7193,11/13/2013,  Expired-InRenewal,0 YEARS - 2 YEARS,44,Yes,Private,-73.974758,40.747933
TUTOR TIME CHILD CARE LEARNING CENTER / TUTOR TIME LEARNING CENTER,TUTOR TIME LEARNING CENTERS LLC / TUTOR TIME LEARNING CENTERSLLC,7817-25 3 AVENUE,BROOKLYN,11209,718-680-6566,7249 / 7250,8/10/2015 / 8/10/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,95,No,Private,-74.02855,40.628668
TUTOR TIME CHILDCARE LEARNING CENTER,TUTOR TIME LEARNING CENTERSLLC,225 EAST 38 STREET,MANHATTAN,10016,212-682-8080,7192,3/25/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,60,No,Private,-73.974758,40.747933
TUTOR TIME OF COLLEGE POINT,ULMER ASSOCIATES LLC / ULMER ASSOCIATESLLC,25-56 ULMER STREET,QUEENS,11354,718-661-4700,6934 / 6936,12/31/2013 / 12/31/2013,  Expired-InRenewal /   Expired-InRenewal,0 YEARS - 5 YEARS,136,No,Private,-73.839179,40.775189
TWIN PARKS MONTESSORI SCHOOL / TWIN PARKS MONTESSORI SCHOOLS-INFANT/TODDLER,CENTRAL PARK MONTESSORI SCHOOLINC / CENTRAL PARK MONTESSORI SCHOOL INC,1 WEST 91ST STREET,MANHATTAN,10024,212-595-2000,8252 / 8251,1/28/2015 / 1/28/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,174,No,Private,-73.967197,40.788792
TWO BY TWO CHILD CARE / TWO BY TWO CHILDCARE PRESCHOOL,TWO BY TWO CHILDCARE  CONSULTING LLC,418 KEAP STREET,BROOKLYN,11211,718-388-5600,21777 / 19817,8/31/2014 / 8/1/2014,  Permitted /   Permitted,0 YEARS - 5 YEARS,128,No,Private,-73.952803,40.711591
TZIVOS GAON YAKOV INC,CONGREGATION TZIVOS GAON YAKOV,1373 43RD STREET,BROOKLYN,11219,718-682-0636,53837,11/4/2015,  Permitted,2 YEARS - 5 YEARS,20,No,Private,-73.986492,40.637386
U F B C O CHILD DEVELOPMENT CENTER,UNITED FEDERATION OF BLACK COMMUNITY ORGANIZATIONINC,474 WEST 159 STREET,MANHATTAN,10032,212-281-1950,4241,11/14/2014,  Permitted,2 YEARS - 5 YEARS,113,No,ACS Contracted Preschools,-73.939889,40.833315
UN I/T / UNITED NATIONS CCC,BRIGHT HORIZONS CHILDRENS CENTER INC / BRIGHT HORIZONS CHILDRENS CENTER,2 UN PLAZA,MANHATTAN,10017,212-963-4325,7874 / 7873,3/4/2014 / 3/4/2014,  Expired-InRenewal /   Expired-InRenewal,0 YEARS - 5 YEARS,69,No,Private,-73.970058,40.750692
UNION CARVER CHILDRENS CENTER,UNION SETTLEMENT ASSOCIATIONINC,1565 MADISON AVENUE,MANHATTAN,10029,212-828-6079,1460,6/25/2014,  Permitted,2 YEARS - 5 YEARS,91,Yes,ACS Contracted Preschools,-73.949393,40.793121
UNION JOHNSON EARLY LEARNING CENTER,UNION SETTLEMENMT ASSOCIATION INC,1829 LEXINGTON AVE,MANHATTAN,10029,212-828-6070,28118,11/28/2014,  Permitted,2 YEARS - 5 YEARS,125,Yes,ACS Head Start,-73.942441,40.796751
UNION SETTLEMENT HEAD START,UNION SETTLEMENT ASSOCIATION INC,2081 SECOND AVENUE,MANHATTAN,10029,212-828-6413,7460,9/26/2015,  Permitted,2 YEARS - 5 YEARS,60,Yes,ACS Head Start,-73.942184,40.791674
UNION SETTLEMENT PEQUENOS SOULS CHILD CARE CENTER,UNION SETTLEMENT ASSOCIATION INC,114-34  EAST 122ND STREET,MANHATTAN,10035,646-672-5042,25117,10/16/2014,  Permitted,2 YEARS - 5 YEARS,79,No,ACS Contracted Preschools,-73.939658,40.802581
UNION TEMPLE PRE-SCHOOL,UNION SYNAGOGUE OF BROOKLYN,17 EASTERN PARKWAY,BROOKLYN,11238,718-623-1322,5596,10/31/2014,  Permitted,2 YEARS - 5 YEARS,66,No,Private,-73.968028,40.673379
UNION WASHINGTON CHILD CARE CENTER,UNION SETTLEMENT ASSOCIATION INC,1893 2 AVENUE,MANHATTAN,10029,212-828-6088,1149,10/24/2014,  Permitted,2 YEARS - 5 YEARS,97,No,ACS Head Start,-73.94742,40.786351
UNIQUELY MAKING A DIFFERENCE DAY CARE CENTER,UNIQUELY MAKING A DIFFERENCE DAY CARE CENTER INC,4215 3RD AVENUE,BRONX,10457,347-590-7924,8311,8/18/2015,  Permitted,2 YEARS - 5 YEARS,51,No,Private,-73.896336,40.846905
UNITED ACADEMY,UNITED ACADEMY INC,60 HARRISON AVENUE,BROOKLYN,11211,718-387-8837,26417,10/25/2014,  Permitted,2 YEARS - 5 YEARS,199,No,ACS Contracted Preschools,-73.952982,40.70504
UNITED ACADEMY,UNITED ACADEMY INC,722 WYTHE AVE,BROOKLYN,11249,718-935-9848,6777,5/19/2014,  Permitted,2 YEARS - 5 YEARS,395,No,Head Start Direct Fed Funding,-73.96191,40.701474
UNITED BRONX PARENTS LA CASITA,UNITED BRONX PARENTS INC,834 EAST 156 STREET,BRONX,10455,718-292-9808,6652,9/5/2015,  Permitted,0 YEARS - 2 YEARS,23,No,Private,-73.903372,40.817324
UNITED CEREBRAL PALSY OF NYC INC SI CHILDRENS PROGRAM,UNITED CEREBRAL PALSY OF NYC INC,281 PORT RICHMOND AVENUE,STATEN ISLAND,10302,718-442-6006,4295,9/27/2014,  Permitted,2 YEARS - 5 YEARS,104,Yes,Private,-74.135518,40.634181
UNITED CEREBRAL PALSY OF NEW YORK BRONX CHILDRENS PROGRAM,UNITED CEREBRAL PALSY OF NEW YORK CITY INC,1770 STILLWELL AVENUE,BRONX,10469,718-652-9790,4911,9/19/2014,  Permitted,2 YEARS - 5 YEARS,126,Yes,Private,-73.834643,40.857131
UNITED CEREBRAL PALSY OF NEW YORK CITY - BROOKLYN CHILDRENS PROGRAM,UNITED CEREBRAL PALSY OF NEW YORK CITY INC,160 LAWRENCE AVENUE,BROOKLYN,11230,718-436-7979,5353,8/21/2014,  Permitted,2 YEARS - 5 YEARS,143,No,Private,-73.973229,40.630623
UNITED EDU CARE PRESCHOOL  KINDERGARTEN,UNITED CHURCH OF JESUS CHRISTAPOSTOLICINC,3936 BRONXWOOD AVENUE,BRONX,10466,718-882-4706,7946,9/16/2014,  Permitted,2 YEARS - 5 YEARS,25,No,Private,-73.854937,40.884948
UNITED EDUCARE PRESCHOOL,UNITED CHURCH OF JESUS CHRIST INC,3950 BRONXWOOD AVENUE,BRONX,10466,718-882-4706,6549,4/18/2014,  Permitted,2 YEARS - 5 YEARS,59,No,Private,-73.854754,40.885278
UNITED LUBAVITAH SCHOOL,BABOVE WORLDWIDE INSTITUTE INC,570 CROWN ST,BROOKLYN,11213,718-774-4131,26437,10/25/2014,  Permitted,2 YEARS - 5 YEARS,157,Yes,ACS Contracted Preschools,-73.939484,40.66528
UNITED TALMUDICAL ACADEMY HEAD START,UNITED TALMUDICAL ACADEMY OF BORO PARK,5411 FORT HAMILTON PARKWAY,BROOKLYN,11219,718-972-7597,5174,12/18/2013,  Expired-InRenewal,2 YEARS - 5 YEARS,34,No,Head Start Direct Fed Funding,-74.001311,40.635839
UNITED TALMUDICAL ACADEMY OF BORO PARK HEAD START INC,UNITED TALMUDICAL ACADEMY OF BORO PARK HEAD START INC,5301 14 AVENUE,BROOKLYN,11219,718-972-7595,6365,5/11/2014,  Permitted,2 YEARS - 5 YEARS,155,No,Head Start Direct Fed Funding,-73.992142,40.630934
UNIVERSITY PLAZA NURSERY SCHOOL,UNIVERSITY PLAZA NURSERY SCHOOL,110 BLEECKER STREET,MANHATTAN,10012,212-677-3916,6016,4/11/2015,  Permitted,2 YEARS - 5 YEARS,39,No,Private,-73.997951,40.726943
UNIVERSITY SETTLEMENT / UNIVERSITY SETTLEMENT EARLY HEAD START,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK INC / UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,184 ELDRIDGE STREET,MANHATTAN,10002,212-674-9120 / 212-453-4513,2110 / 6822,7/10/2014 / 3/23/2014,  Permitted /   Expired-InRenewal,0 YEARS - 5 YEARS,168,Yes,ACS Head Start / ACS Contracted Preschools,-73.99052,40.720541
UNIVERSITY SETTLEMENT EARLY HEAD START,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,89 CATHERINE STREET,MANHATTAN,10002,212-227-3149,8331,10/28/2014,  Permitted,0 YEARS - 2 YEARS,8,Yes,Head Start Direct Fed Funding,-73.99635,40.710844
UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,4 WASHINGTON SQUARE VILLAGE,MANHATTAN,10012,212-453-4524 / 212-982-2273,56101 / 56100,1/17/2016 / 1/17/2016,  Permitted /   Permitted,0 YEARS - 5 YEARS,55,No,Private,-73.997198,40.727475
UP THE LADDER,UP THE LADDER,80-11 101 AVENUE,QUEENS,11416,718-843-4913,7407,7/8/2015,  Permitted,2 YEARS - 5 YEARS,28,No,Private,-73.858404,40.680955
UPPER MANHATTAN MENTAL HEALTH CENTER THERAPEUTIC PRE-SCHOOL,UPPER MANHATTAN MENTAL HEALTH CENTER INC,1727 AMSTERDAM AVENUE,MANHATTAN,10031,212-694-9200,6074,10/23/2014,  Permitted,2 YEARS - 5 YEARS,35,No,Private,-73.946908,40.825393
UPPER VALLEY PRE,UVP OPERATING LLC / UVP OPERATING LLC /,750 COLUMBUS AVENUE,MANHATTAN,10025,212-257-4749,54557 / 54540,11/26/2015 / 11/26/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,86,No,Private,-73.967449,40.793417
URBAN HORIZONS EARLY CHILDHOOD DISCOVERY CENTER,WOMENS HOUSING AND ECOMOMIC DEVELOPMENT CORP,50 EAST 168 STREET,BRONX,10452,718-839-1174,6716,1/19/2015,  Permitted,2 YEARS - 5 YEARS,112,No,ACS Contracted Preschools,-73.918881,40.836144
URBAN STRATEGIES 5- GEORGIA  L MCMURRAY  EARLY CHILDHOOD DEVELOPMENT CENTER,URBAN STRATEGIES INC,675 LINCOLN AVENUE,BROOKLYN,11208,718-235-1215,8023,7/1/2015,  Permitted,2 YEARS - 5 YEARS,85,Yes,ACS Contracted Preschools,-73.866104,40.672778
URBAN STRATEGIES DAY CARE CENTER 1,URBAN STRATEGIES INC,1091 SUTTER AVENUE,BROOKLYN,11208,718-647-7700,5182,8/16/2014,  Permitted,2 YEARS - 5 YEARS,181,No,ACS Contracted Preschools,-73.878117,40.672188
URBAN STRATEGIES EARLY LEARN,URBAN STRATEGIES INC,1152 ELTON STREET,BROOKLYN,11208,718-348-9349,56557,2/3/2016,  Permitted,2 YEARS - 5 YEARS,70,No,ACS Contracted Preschools,-73.872907,40.65515
